item	itemLabel	article
http://www.wikidata.org/entity/Q8059384	Youxin Yang	https://de.wikipedia.org/wiki/Youxin_Yang
http://www.wikidata.org/entity/Q15440986	Anett C. Oelschlägel	https://de.wikipedia.org/wiki/Anett_C._Oelschl%C3%A4gel
http://www.wikidata.org/entity/Q15782959	Amparo Acker-Palmer	https://de.wikipedia.org/wiki/Amparo_Acker-Palmer
http://www.wikidata.org/entity/Q16438127	Maria Omarova	https://de.wikipedia.org/wiki/M%C3%A4rija_Omarowa
http://www.wikidata.org/entity/Q19828039	Qian Xiuling	https://de.wikipedia.org/wiki/Qian_Xiuling
http://www.wikidata.org/entity/Q12745176	Eliza Lucas	https://de.wikipedia.org/wiki/Eliza_Lucas_Pinckney
http://www.wikidata.org/entity/Q15078048	Ingeborg Hochmair	https://de.wikipedia.org/wiki/Ingeborg_Hochmair-Desoyer
http://www.wikidata.org/entity/Q16017940	Tsai-Fan Yu	https://de.wikipedia.org/wiki/Tsai-Fan_Yu
http://www.wikidata.org/entity/Q18126169	Smita Nair Jain	https://de.wikipedia.org/wiki/Smita_Nair_Jain
http://www.wikidata.org/entity/Q18702929	Jutta Röser	https://de.wikipedia.org/wiki/Jutta_R%C3%B6ser
http://www.wikidata.org/entity/Q21062304	Tina Malti	https://de.wikipedia.org/wiki/Tina_Malti
http://www.wikidata.org/entity/Q23760514	Alice Larkin	https://de.wikipedia.org/wiki/Alice_Larkin
http://www.wikidata.org/entity/Q26255699	Inesa Kozlovskaya	https://de.wikipedia.org/wiki/Inessa_Benediktowna_Koslowskaja
http://www.wikidata.org/entity/Q26763822	Eunice Newton Foote	https://de.wikipedia.org/wiki/Eunice_Newton_Foote
http://www.wikidata.org/entity/Q19615664	Anat Berko	https://de.wikipedia.org/wiki/Anat_Berko
http://www.wikidata.org/entity/Q17386134	Judith Lieu	https://de.wikipedia.org/wiki/Judith_Margaret_Lieu
http://www.wikidata.org/entity/Q19618262	Svetlana Kovalenko	https://de.wikipedia.org/wiki/Swetlana_Alexejewna_Kowalenko
http://www.wikidata.org/entity/Q21264363	Marileen Dogterom	https://de.wikipedia.org/wiki/Marileen_Dogterom
http://www.wikidata.org/entity/Q28017758	Lisa Tauxe	https://de.wikipedia.org/wiki/Lisa_Tauxe
http://www.wikidata.org/entity/Q29169094	Linda Koo	https://de.wikipedia.org/wiki/Linda_Koo
http://www.wikidata.org/entity/Q23311319	Christine Jasch	https://de.wikipedia.org/wiki/Christine_Jasch
http://www.wikidata.org/entity/Q25591361	Sanavbar Tagaeva	https://de.wikipedia.org/wiki/Sanawbar_Tagajewa
http://www.wikidata.org/entity/Q42301646	Christine Hardt	https://de.wikipedia.org/wiki/Christine_Hardt
http://www.wikidata.org/entity/Q40997480	Anna Christmann	https://de.wikipedia.org/wiki/Anna_Christmann
http://www.wikidata.org/entity/Q59545433	Angelika Schnieke	https://de.wikipedia.org/wiki/Angelika_Schnieke
http://www.wikidata.org/entity/Q56425983	Anne A. Gershon	https://de.wikipedia.org/wiki/Anne_A._Gershon
http://www.wikidata.org/entity/Q58523334	Katherine Smart	https://de.wikipedia.org/wiki/Katherine_Smart
http://www.wikidata.org/entity/Q62476932	Q62476932	https://de.wikipedia.org/wiki/Marion_M%C3%BCller
http://www.wikidata.org/entity/Q61642848	Stefanie Tschegg	https://de.wikipedia.org/wiki/Stefanie_Tschegg
http://www.wikidata.org/entity/Q433337	Linda M. Godwin	https://de.wikipedia.org/wiki/Linda_M._Godwin
http://www.wikidata.org/entity/Q104211	Anna Levinson	https://de.wikipedia.org/wiki/Anna_Levinson
http://www.wikidata.org/entity/Q441382	Christine Ladd-Franklin	https://de.wikipedia.org/wiki/Christine_Ladd-Franklin
http://www.wikidata.org/entity/Q124137	Konstanze Krüger	https://de.wikipedia.org/wiki/Konstanze_Kr%C3%BCger
http://www.wikidata.org/entity/Q435188	Dorothea Orem	https://de.wikipedia.org/wiki/Dorothea_Orem
http://www.wikidata.org/entity/Q449487	Florence R. Sabin	https://de.wikipedia.org/wiki/Florence_Rena_Sabin
http://www.wikidata.org/entity/Q119597	Angela Kepler	https://de.wikipedia.org/wiki/Angela_Kepler
http://www.wikidata.org/entity/Q122204	Fanny Hoppe-Moser	https://de.wikipedia.org/wiki/Fanny_Moser
http://www.wikidata.org/entity/Q452116	Julia Robinson	https://de.wikipedia.org/wiki/Julia_Robinson
http://www.wikidata.org/entity/Q114741	Marianne Plehn	https://de.wikipedia.org/wiki/Marianne_Plehn
http://www.wikidata.org/entity/Q458991	Jennifer Miller	https://de.wikipedia.org/wiki/Jennifer_Miller
http://www.wikidata.org/entity/Q454146	Amanda Simpson	https://de.wikipedia.org/wiki/Amanda_Simpson
http://www.wikidata.org/entity/Q469231	Dorothy Hansine Andersen	https://de.wikipedia.org/wiki/Dorothy_Hansine_Andersen
http://www.wikidata.org/entity/Q463891	Virginia Apgar	https://de.wikipedia.org/wiki/Virginia_Apgar
http://www.wikidata.org/entity/Q459171	Judith Reisman	https://de.wikipedia.org/wiki/Judith_A._Reisman
http://www.wikidata.org/entity/Q539513	Thida Thavornseth	https://de.wikipedia.org/wiki/Thida_Thavornseth
