item	itemLabel	article
http://www.wikidata.org/entity/Q231111	Mary Douglas Leakey	https://ca.wikipedia.org/wiki/Mary_Leakey
http://www.wikidata.org/entity/Q2836657	Alice Roberts	https://ca.wikipedia.org/wiki/Alice_Roberts
http://www.wikidata.org/entity/Q2499289	Annette Laming-Emperaire	https://ca.wikipedia.org/wiki/Annette_Laming-Emperaire
http://www.wikidata.org/entity/Q3822242	Mary Agnes Chase	https://ca.wikipedia.org/wiki/Mary_Agnes_Chase
http://www.wikidata.org/entity/Q3822242	Mary Agnes Chase	https://ca.wikipedia.org/wiki/Mary_Agnes_Chase
http://www.wikidata.org/entity/Q3735128	Giuliana Luigia Evelina Mameli Calvino	https://ca.wikipedia.org/wiki/Eva_Mameli_Calvino
http://www.wikidata.org/entity/Q432690	Catherine Malabou	https://ca.wikipedia.org/wiki/Catherine_Malabou
http://www.wikidata.org/entity/Q22337903	Diana Garrigosa Laspeñas	https://ca.wikipedia.org/wiki/Diana_Garrigosa_Laspe%C3%B1as
http://www.wikidata.org/entity/Q22968542	Judit Kiss	https://ca.wikipedia.org/wiki/Yudit_Kiss
http://www.wikidata.org/entity/Q42613277	Lydia Zapata Peña	https://ca.wikipedia.org/wiki/Lydia_Zapata_Pe%C3%B1a
http://www.wikidata.org/entity/Q22097089	Vera Songwe	https://ca.wikipedia.org/wiki/Vera_Songwe
http://www.wikidata.org/entity/Q4271206	Gwendoline Joyce Lewis	https://ca.wikipedia.org/wiki/Gwendoline_Joyce_Lewis
http://www.wikidata.org/entity/Q29613441	Marilise Neptune Rouzier	https://ca.wikipedia.org/wiki/Marilise_Neptune_Rouzier
http://www.wikidata.org/entity/Q6077932	Isabella Abbott	https://ca.wikipedia.org/wiki/Isabella_Aiona_Abbott
http://www.wikidata.org/entity/Q4728519	Jantina Tammes	https://ca.wikipedia.org/wiki/Jantina_Tammes
http://www.wikidata.org/entity/Q5361352	Elisa Caroline Bommer	https://ca.wikipedia.org/wiki/Elisa_Caroline_Bommer
http://www.wikidata.org/entity/Q5363183	Elizabeth McClintock	https://ca.wikipedia.org/wiki/Elizabeth_May_McClintock
http://www.wikidata.org/entity/Q5338600	Edith Layard Stephens	https://ca.wikipedia.org/wiki/Edith_Layard_Stephens
http://www.wikidata.org/entity/Q4206707	Josephine Kablick	https://ca.wikipedia.org/wiki/Josephine_Kablick
http://www.wikidata.org/entity/Q4936482	Ella Sophia Armitage	https://ca.wikipedia.org/wiki/Ella_Sophia_Armitage
http://www.wikidata.org/entity/Q4173808	Tatyana Yegorova	https://ca.wikipedia.org/wiki/Tatiana_Ieg%C3%B3rova
http://www.wikidata.org/entity/Q4814925	Christine Buisman	https://ca.wikipedia.org/wiki/Christine_Johanna_Buisman
http://www.wikidata.org/entity/Q4815103	Stella Ross-Craig	https://ca.wikipedia.org/wiki/Stella_Ross-Craig
http://www.wikidata.org/entity/Q5364887	Ellen Hutchins	https://ca.wikipedia.org/wiki/Ellen_Hutchins
http://www.wikidata.org/entity/Q24760914	Christiane Kadjo	https://ca.wikipedia.org/wiki/Christiane_Kadjo
http://www.wikidata.org/entity/Q24760373	Ezinne Ukagwu	https://ca.wikipedia.org/wiki/Ezinne_Ukagwu
http://www.wikidata.org/entity/Q50387996	Ana María Muñoz Amilibia	https://ca.wikipedia.org/wiki/Ana_Mar%C3%ADa_Mu%C3%B1oz_Amilibia
http://www.wikidata.org/entity/Q23501587	Cristina Carrasco Bengoa	https://ca.wikipedia.org/wiki/Cristina_Carrasco_Bengoa
http://www.wikidata.org/entity/Q4983741	Vivi Laurent-Täckholm	https://ca.wikipedia.org/wiki/Vivi_T%C3%A4ckholm
http://www.wikidata.org/entity/Q5651502	Elsa Matilde Zardini	https://ca.wikipedia.org/wiki/Elsa_Matilde_Zardini
http://www.wikidata.org/entity/Q5661174	Aida Pontiroli	https://ca.wikipedia.org/wiki/Aida_Pontiroli
http://www.wikidata.org/entity/Q5840612	Assumpció Laïlla i Jou	https://ca.wikipedia.org/wiki/Assumpci%C3%B3_La%C3%AFlla_i_Jou
http://www.wikidata.org/entity/Q48187947	Nisreen El-Hashemite	https://ca.wikipedia.org/wiki/Nisreen_El-Hashemite
http://www.wikidata.org/entity/Q43371415	Teresa Pallarès Piqué	https://ca.wikipedia.org/wiki/Teresa_Pallar%C3%A8s_Piqu%C3%A9
http://www.wikidata.org/entity/Q22968513	Teresa Caldeira	https://ca.wikipedia.org/wiki/Teresa_Caldeira
http://www.wikidata.org/entity/Q8200159	Anna Veronica Mautner	https://ca.wikipedia.org/wiki/Anna_Veronica_Mautner
http://www.wikidata.org/entity/Q456996	Marie-France Hirigoyen	https://ca.wikipedia.org/wiki/Marie-France_Hirigoyen
http://www.wikidata.org/entity/Q457714	Marie Darrieussecq	https://ca.wikipedia.org/wiki/Marie_Darrieussecq
http://www.wikidata.org/entity/Q28918	Luce Irigaray	https://ca.wikipedia.org/wiki/Luce_Irigaray
http://www.wikidata.org/entity/Q38873	Lou Andreas-Salomé	https://ca.wikipedia.org/wiki/Lou_Andreas-Salom%C3%A9
http://www.wikidata.org/entity/Q5198820	Lone Aagesen	https://ca.wikipedia.org/wiki/Lone_Aagesen
http://www.wikidata.org/entity/Q3292371	Marie Balmary	https://ca.wikipedia.org/wiki/Marie_Balmary
http://www.wikidata.org/entity/Q3296177	Mary Esther Harding	https://ca.wikipedia.org/wiki/Mary_Esther_Harding
http://www.wikidata.org/entity/Q27867861	Yaou Aïssatou	https://ca.wikipedia.org/wiki/Yaou_A%C3%AFssatou
http://www.wikidata.org/entity/Q25847824	Elsa Artadi i Vila	https://ca.wikipedia.org/wiki/Elsa_Artadi_i_Vila
http://www.wikidata.org/entity/Q18723072	Elsa Cayat	https://ca.wikipedia.org/wiki/Elsa_Cayat
http://www.wikidata.org/entity/Q20015484	Carolina Zamora Herrador	https://ca.wikipedia.org/wiki/Carolina_Zamora_Herrador
http://www.wikidata.org/entity/Q26258815	Ana Brnabić	https://ca.wikipedia.org/wiki/Ana_Brnabi%C4%87
http://www.wikidata.org/entity/Q26210977	Diane Karusisi	https://ca.wikipedia.org/wiki/Diane_Karusisi
http://www.wikidata.org/entity/Q2419550	Therese Benedek	https://ca.wikipedia.org/wiki/Therese_Benedek
http://www.wikidata.org/entity/Q5696441	Annelis Schreiber	https://ca.wikipedia.org/wiki/Annelis_Schreiber
http://www.wikidata.org/entity/Q3080839	Frances Tustin	https://ca.wikipedia.org/wiki/Frances_Tustin
http://www.wikidata.org/entity/Q3610827	Alexandra Wolff Stomersee	https://ca.wikipedia.org/wiki/Alexandra_Wolf_von_Stomersee
http://www.wikidata.org/entity/Q3776860	Carmen da Silva	https://ca.wikipedia.org/wiki/Carmen_da_Silva
http://www.wikidata.org/entity/Q5674103	Ana V. Petrova	https://ca.wikipedia.org/wiki/Ana_V._Petrova
http://www.wikidata.org/entity/Q27975838	Alice Weidel	https://ca.wikipedia.org/wiki/Alice_Weidel
http://www.wikidata.org/entity/Q28708064	Tania Baños Martos	https://ca.wikipedia.org/wiki/Tania_Ba%C3%B1os_Martos
http://www.wikidata.org/entity/Q51324306	Esperança Castell i Rodríguez	https://ca.wikipedia.org/wiki/Esperan%C3%A7a_Castell_i_Rodr%C3%ADguez
http://www.wikidata.org/entity/Q45565147	Madeleine Baranger	https://ca.wikipedia.org/wiki/Madeleine_Baranger
http://www.wikidata.org/entity/Q29960659	Florence Guignard	https://ca.wikipedia.org/wiki/Florence_Guignard
http://www.wikidata.org/entity/Q31270323	Annie Anzieu	https://ca.wikipedia.org/wiki/Annie_Anzieu
http://www.wikidata.org/entity/Q524561	Margaret Fountaine	https://ca.wikipedia.org/wiki/Margaret_Fountaine
http://www.wikidata.org/entity/Q4814829	Cornelia Clapp	https://ca.wikipedia.org/wiki/Cornelia_Clapp
http://www.wikidata.org/entity/Q21341518	Marianne Horak	https://ca.wikipedia.org/wiki/Marianne_Horak
http://www.wikidata.org/entity/Q62530	Maria Sibylla Merian	https://ca.wikipedia.org/wiki/Maria_Sibylla_Merian
http://www.wikidata.org/entity/Q29571155	Carmen Herrero	https://ca.wikipedia.org/wiki/Carmen_Herrero_Blanco
http://www.wikidata.org/entity/Q1617351	Alice Middleton Boring	https://ca.wikipedia.org/wiki/Alice_Middleton_Boring
http://www.wikidata.org/entity/Q15062342	Lurdes Foresti de Almeida Toledo	https://ca.wikipedia.org/wiki/Lurdes_Foresti_de_Almeida_Toledo
http://www.wikidata.org/entity/Q462434	Rosa Smith Eigenmann	https://ca.wikipedia.org/wiki/Rosa_Smith_Eigenmann
http://www.wikidata.org/entity/Q55603634	Alice McLaren	https://ca.wikipedia.org/wiki/Alice_McLaren
http://www.wikidata.org/entity/Q53488524	Susan Margulies	https://ca.wikipedia.org/wiki/Susan_Margulies
http://www.wikidata.org/entity/Q29569810	Marta Flich	https://ca.wikipedia.org/wiki/Marta_Flich
http://www.wikidata.org/entity/Q3050519	Eleanor Anne Ormerod	https://ca.wikipedia.org/wiki/Eleanor_Anne_Ormerod
http://www.wikidata.org/entity/Q5924600	Jacquelyn Ann Kallunki	https://ca.wikipedia.org/wiki/Jacquelyn_Ann_Kallunki
http://www.wikidata.org/entity/Q5801800	Delia Abbiatti	https://ca.wikipedia.org/wiki/Delia_Abbiatti
http://www.wikidata.org/entity/Q5829538	Elisa G. Nicora	https://ca.wikipedia.org/wiki/Elisa_G._Nicora
http://www.wikidata.org/entity/Q5790871	Creu Casas Sicart	https://ca.wikipedia.org/wiki/Creu_Casas_i_Sicart
http://www.wikidata.org/entity/Q57766505	Belén Franch Gras	https://ca.wikipedia.org/wiki/Bel%C3%A9n_Franch_Gras
http://www.wikidata.org/entity/Q5998167	Marie Laure Tardieu	https://ca.wikipedia.org/wiki/Marie_Laure_Tardieu
http://www.wikidata.org/entity/Q53638537	Mariana d'Ibarra i Montís	https://ca.wikipedia.org/wiki/Mariana_d%27Ibarra_i_Mont%C3%ADs
http://www.wikidata.org/entity/Q52526326	Manola Brunet	https://ca.wikipedia.org/wiki/Manola_Brunet
http://www.wikidata.org/entity/Q6127104	Shinobu Akiyama	https://ca.wikipedia.org/wiki/Shinobu_Akiyama
http://www.wikidata.org/entity/Q6171896	Zulma E. Rúgolo	https://ca.wikipedia.org/wiki/Zulma_E._R%C3%BAgolo
http://www.wikidata.org/entity/Q6077932	Isabella Abbott	https://ca.wikipedia.org/wiki/Isabella_Aiona_Abbott
http://www.wikidata.org/entity/Q59418309	Maria Pilar Gil	https://ca.wikipedia.org/wiki/M._Pilar_Gil
http://www.wikidata.org/entity/Q11608	Anne Hutchinson	https://ca.wikipedia.org/wiki/Anne_Hutchinson
http://www.wikidata.org/entity/Q41486582	Marie Poland Fish	https://ca.wikipedia.org/wiki/Marie_Poland_Fish
http://www.wikidata.org/entity/Q65278	Dorothee Sölle	https://ca.wikipedia.org/wiki/Dorothee_S%C3%B6lle
http://www.wikidata.org/entity/Q51885	Thecla	https://ca.wikipedia.org/wiki/Tecla_d%27Ic%C3%B2nium
http://www.wikidata.org/entity/Q87091	Elisabeth Schüssler Fiorenza	https://ca.wikipedia.org/wiki/Elisabeth_Sch%C3%BCssler_Fiorenza
http://www.wikidata.org/entity/Q70991	Hildegard of Bingen	https://ca.wikipedia.org/wiki/Hildegarda_de_Bingen
http://www.wikidata.org/entity/Q6850927	Mildred Adams Fenton	https://ca.wikipedia.org/wiki/Mildred_Adams_Fenton
http://www.wikidata.org/entity/Q6780882	Mary Vaux Walcott	https://ca.wikipedia.org/wiki/Mary_Vaux_Walcott
http://www.wikidata.org/entity/Q6963048	Nancy Tyson Burbidge	https://ca.wikipedia.org/wiki/Nancy_Tyson_Burbidge
http://www.wikidata.org/entity/Q7087177	Olive Mary Hilliard	https://ca.wikipedia.org/wiki/Olive_Mary_Hilliard
http://www.wikidata.org/entity/Q7516968	Silvia Blumenfeld	https://ca.wikipedia.org/wiki/Silvia_Blumenfeld
http://www.wikidata.org/entity/Q10304543	Izonete de Jesus Araujo Aguiar	https://ca.wikipedia.org/wiki/Izonete_de_Jesus_Ara%C3%BAjo_Aguiar
http://www.wikidata.org/entity/Q33035647	Clara Ponsatí i Obiols	https://ca.wikipedia.org/wiki/Clara_Ponsat%C3%AD_i_Obiols
http://www.wikidata.org/entity/Q10293705	Hannah Caroline Aase	https://ca.wikipedia.org/wiki/Hannah_Caroline_Aase
http://www.wikidata.org/entity/Q3442245	Rosaly Lopes	https://ca.wikipedia.org/wiki/Rosaly_Lopes
http://www.wikidata.org/entity/Q76749	Edith Stein	https://ca.wikipedia.org/wiki/Edith_Stein
http://www.wikidata.org/entity/Q77239	Katharina von Bora	https://ca.wikipedia.org/wiki/Katharina_von_Bora
http://www.wikidata.org/entity/Q90778	Jutta Burggraf	https://ca.wikipedia.org/wiki/Jutta_Burggraf
http://www.wikidata.org/entity/Q61641333	Michelle Amos	https://ca.wikipedia.org/wiki/Michelle_Amos
http://www.wikidata.org/entity/Q56616449	Barbara Bachmann	https://ca.wikipedia.org/wiki/Barbara_Bachmann
http://www.wikidata.org/entity/Q56760738	Cristina Fillat i Fonts	https://ca.wikipedia.org/wiki/Cristina_Fillat_i_Fonts
http://www.wikidata.org/entity/Q97357	Charlotte von Kirschbaum	https://ca.wikipedia.org/wiki/Charlotte_von_Kirschbaum
http://www.wikidata.org/entity/Q9028905	Maria Àngels Cardona i Florit	https://ca.wikipedia.org/wiki/Maria_%C3%80ngels_Cardona_i_Florit
http://www.wikidata.org/entity/Q181715	Thérèse of Lisieux	https://ca.wikipedia.org/wiki/Teresa_de_Lisieux
http://www.wikidata.org/entity/Q200392	Maria Gaetana Agnesi	https://ca.wikipedia.org/wiki/Maria_Gaetana_Agnesi
http://www.wikidata.org/entity/Q204996	Bridget of Sweden	https://ca.wikipedia.org/wiki/Santa_Br%C3%ADgida_de_Su%C3%A8cia
http://www.wikidata.org/entity/Q229646	G. E. M. Anscombe	https://ca.wikipedia.org/wiki/Elizabeth_Anscombe
http://www.wikidata.org/entity/Q206278	Jacinta Marto	https://ca.wikipedia.org/wiki/Jacinta_Marto
http://www.wikidata.org/entity/Q235069	Mary Baker Eddy	https://ca.wikipedia.org/wiki/Mary_Baker_Eddy
http://www.wikidata.org/entity/Q236699	Julian of Norwich	https://ca.wikipedia.org/wiki/Juliana_de_Norwich
http://www.wikidata.org/entity/Q241392	Mary Daly	https://ca.wikipedia.org/wiki/Mary_Daly
http://www.wikidata.org/entity/Q2128339	Mélanie Hahnemann	https://ca.wikipedia.org/wiki/M%C3%A9lanie_Hahnemann
http://www.wikidata.org/entity/Q12949155	Josiana Ubaud	https://ca.wikipedia.org/wiki/Josiana_Ubaud
http://www.wikidata.org/entity/Q255261	Anna Maria van Schurman	https://ca.wikipedia.org/wiki/Anna_Maria_van_Schurman
http://www.wikidata.org/entity/Q256548	Karen Armstrong	https://ca.wikipedia.org/wiki/Karen_Armstrong
http://www.wikidata.org/entity/Q292290	Ellen G. White	https://ca.wikipedia.org/wiki/Ellen_G._White
http://www.wikidata.org/entity/Q189454	Helena Blavatsky	https://ca.wikipedia.org/wiki/Helena_Blavatsky
http://www.wikidata.org/entity/Q11693564	Montserrat Garriga Cabrero	https://ca.wikipedia.org/wiki/Montserrat_Garriga_Cabrero
http://www.wikidata.org/entity/Q14125842	Claudine Picardet	https://ca.wikipedia.org/wiki/Claudine_Picardet
http://www.wikidata.org/entity/Q39361710	Teresa Saborit	https://ca.wikipedia.org/wiki/Teresa_Saborit
http://www.wikidata.org/entity/Q540959	Anne Zernike	https://ca.wikipedia.org/wiki/Anne_Zernike
http://www.wikidata.org/entity/Q15430700	Gertrude Bacon	https://ca.wikipedia.org/wiki/Gertrude_Bacon
http://www.wikidata.org/entity/Q371648	Teresa Forcades	https://ca.wikipedia.org/wiki/Teresa_Forcades_i_Vila
http://www.wikidata.org/entity/Q41438061	Monique Nsanzabaganwa	https://ca.wikipedia.org/wiki/Monique_Nsanzabaganwa
http://www.wikidata.org/entity/Q20608812	Khajidsuren Bolormaa	https://ca.wikipedia.org/wiki/Khajidsuren_Bolormaa
http://www.wikidata.org/entity/Q66763497	Q66763497	https://ca.wikipedia.org/wiki/Josefa_Barba-Gos%C3%A9_Flexner
http://www.wikidata.org/entity/Q1617351	Alice Middleton Boring	https://ca.wikipedia.org/wiki/Alice_Middleton_Boring
http://www.wikidata.org/entity/Q1264246	Bertha Lutz	https://ca.wikipedia.org/wiki/Bertha_Lutz
http://www.wikidata.org/entity/Q16941868	Adrienne Cazeilles	https://ca.wikipedia.org/wiki/Adrienne_Cazeilles
http://www.wikidata.org/entity/Q515868	Hannah Adams	https://ca.wikipedia.org/wiki/Hannah_Adams
http://www.wikidata.org/entity/Q572198	Guglielma de Bohême	https://ca.wikipedia.org/wiki/Guglielma_de_Boh%C3%AAme
http://www.wikidata.org/entity/Q524860	Margaret Fell	https://ca.wikipedia.org/wiki/Margaret_Fell
http://www.wikidata.org/entity/Q16601428	María Luisa López Fernández	https://ca.wikipedia.org/wiki/Mar%C3%ADa_Luisa_L%C3%B3pez_Fern%C3%A1ndez
http://www.wikidata.org/entity/Q56029	Sophia Brahe	https://ca.wikipedia.org/wiki/Sophia_Brahe
http://www.wikidata.org/entity/Q63232	Maria Cunitz	https://ca.wikipedia.org/wiki/Maria_Cunitz
http://www.wikidata.org/entity/Q58709	Lyudmila Zhuravlyova	https://ca.wikipedia.org/wiki/Liudmila_Juravliova
http://www.wikidata.org/entity/Q58962	Eleanor F. Helin	https://ca.wikipedia.org/wiki/Eleanor_F._Helin
http://www.wikidata.org/entity/Q63603	Princess Charlotte of Saxe-Meiningen	https://ca.wikipedia.org/wiki/Carlota_de_Sax%C3%B2nia-Meiningen
http://www.wikidata.org/entity/Q11903	Hypatia	https://ca.wikipedia.org/wiki/Hip%C3%A0tia
http://www.wikidata.org/entity/Q14282	Margherita Hack	https://ca.wikipedia.org/wiki/Margherita_Hack
http://www.wikidata.org/entity/Q91785	Anna Frebel	https://ca.wikipedia.org/wiki/Anna_Frebel
http://www.wikidata.org/entity/Q91438	Erika Böhm-Vitense	https://ca.wikipedia.org/wiki/Erika_B%C3%B6hm-Vitense
http://www.wikidata.org/entity/Q17519	Anousheh Ansari	https://ca.wikipedia.org/wiki/Anousheh_Ansari
http://www.wikidata.org/entity/Q77747	Eva Ahnert-Rohlfs	https://ca.wikipedia.org/wiki/Eva_Ahnert-Rohlfs
http://www.wikidata.org/entity/Q77511	Maria Margaretha Kirch	https://ca.wikipedia.org/wiki/Maria_Margarethe_Winckelmann
http://www.wikidata.org/entity/Q76948	Caroline Herschel	https://ca.wikipedia.org/wiki/Caroline_Herschel
http://www.wikidata.org/entity/Q257420	Carolyn Porco	https://ca.wikipedia.org/wiki/Carolyn_Porco
http://www.wikidata.org/entity/Q169131	Zdeňka Vávrová	https://ca.wikipedia.org/wiki/Zde%C5%88ka_V%C3%A1vrov%C3%A1
http://www.wikidata.org/entity/Q266131	Margaret Geller	https://ca.wikipedia.org/wiki/Margaret_Geller
http://www.wikidata.org/entity/Q266049	Nicole-Reine Lepaute	https://ca.wikipedia.org/wiki/Nicole-Reine_Lepaute
http://www.wikidata.org/entity/Q258263	Lenka Kotková	https://ca.wikipedia.org/wiki/Lenka_%C5%A0arounov%C3%A1
http://www.wikidata.org/entity/Q266261	Charlotte Moore Sitterly	https://ca.wikipedia.org/wiki/Charlotte_Emma_Moore_Sitterly
http://www.wikidata.org/entity/Q268702	Mary Somerville	https://ca.wikipedia.org/wiki/Mary_Somerville
http://www.wikidata.org/entity/Q270277	Marguerite Laugier	https://ca.wikipedia.org/wiki/Margueritte_Laugier
http://www.wikidata.org/entity/Q266972	Sandra Faber	https://ca.wikipedia.org/wiki/Sandra_Faber
http://www.wikidata.org/entity/Q100918	Christine Kirch	https://ca.wikipedia.org/wiki/Christine_Kirch
http://www.wikidata.org/entity/Q110181	Henrietta Swan Leavitt	https://ca.wikipedia.org/wiki/Henrietta_Swan_Leavitt
http://www.wikidata.org/entity/Q289010	Antonia Maury	https://ca.wikipedia.org/wiki/Antonia_Maury
http://www.wikidata.org/entity/Q284180	Williamina Fleming	https://ca.wikipedia.org/wiki/Williamina_Fleming
http://www.wikidata.org/entity/Q276466	Lydia Becker	https://ca.wikipedia.org/wiki/Lydia_Becker
http://www.wikidata.org/entity/Q194764	Maria Antonietta Barucci	https://ca.wikipedia.org/wiki/Maria_Antonella_Barucci
http://www.wikidata.org/entity/Q231618	Carolyn S. Shoemaker	https://ca.wikipedia.org/wiki/Carolyn_Shoemaker
http://www.wikidata.org/entity/Q230650	Annie Jump Cannon	https://ca.wikipedia.org/wiki/Annie_Jump_Cannon
http://www.wikidata.org/entity/Q232856	Liisi Oterma	https://ca.wikipedia.org/wiki/Liisi_Oterma
http://www.wikidata.org/entity/Q231642	Ingrid van Houten-Groeneveld	https://ca.wikipedia.org/wiki/Ingrid_van_Houten-Groeneveld
http://www.wikidata.org/entity/Q233974	Jocelyn Bell Burnell	https://ca.wikipedia.org/wiki/Jocelyn_Bell
http://www.wikidata.org/entity/Q234878	Lyudmila Chernykh	https://ca.wikipedia.org/wiki/Liudmila_Txernikh
http://www.wikidata.org/entity/Q234888	Vera Rubin	https://ca.wikipedia.org/wiki/Vera_Rubin
http://www.wikidata.org/entity/Q235426	Theano	https://ca.wikipedia.org/wiki/Teano_(fil%C3%B2sofa)
http://www.wikidata.org/entity/Q234909	Cecilia Helena Payne Gaposchkin	https://ca.wikipedia.org/wiki/Cecilia_Payne-Gaposchkin
http://www.wikidata.org/entity/Q237867	Aglaonike	https://ca.wikipedia.org/wiki/Aglaonice
http://www.wikidata.org/entity/Q235712	Margaret Burbidge	https://ca.wikipedia.org/wiki/Margaret_Burbidge
http://www.wikidata.org/entity/Q239229	Maria Mitchell	https://ca.wikipedia.org/wiki/Maria_Mitchell
http://www.wikidata.org/entity/Q240866	Elizabeth Roemer	https://ca.wikipedia.org/wiki/Elizabeth_Roemer
http://www.wikidata.org/entity/Q243075	Margaret Lindsay Huggins	https://ca.wikipedia.org/wiki/Margaret_Lindsay_Huggins
http://www.wikidata.org/entity/Q241304	Jana Tichá	https://ca.wikipedia.org/wiki/Jana_Tich%C3%A1
http://www.wikidata.org/entity/Q19815158	Ana Juan	https://ca.wikipedia.org/wiki/Ana_Isabel_Juan_Gallardo
http://www.wikidata.org/entity/Q493956	Andrea M. Ghez	https://ca.wikipedia.org/wiki/Andrea_Mia_Ghez
http://www.wikidata.org/entity/Q537158	Mary Watson Whitney	https://ca.wikipedia.org/wiki/Mary_Watson_Whitney
http://www.wikidata.org/entity/Q1315355	Elisabeth Gössmann	https://ca.wikipedia.org/wiki/Elisabeth_G%C3%B6ssmann
http://www.wikidata.org/entity/Q539093	Annie Scott Dill Maunder	https://ca.wikipedia.org/wiki/Annie_Russell_Maunder
http://www.wikidata.org/entity/Q19767779	Ana Luiza du Bocage Neta	https://ca.wikipedia.org/wiki/Ana_Luiza_du_Bocage_Neta
http://www.wikidata.org/entity/Q19766380	Elena Ramírez Parra	https://ca.wikipedia.org/wiki/Elena_Ram%C3%ADrez_Parra
http://www.wikidata.org/entity/Q434407	C. Michelle Olmstead	https://ca.wikipedia.org/wiki/C._Michelle_Olmstead
http://www.wikidata.org/entity/Q434971	Dorothea Klumpke	https://ca.wikipedia.org/wiki/Dorothea_Klumpke
http://www.wikidata.org/entity/Q436020	Helen Sawyer Hogg	https://ca.wikipedia.org/wiki/Helen_Sawyer_Hogg
http://www.wikidata.org/entity/Q437021	Paris Pişmiş	https://ca.wikipedia.org/wiki/Paris_Pi%C5%9Fmi%C5%9F
http://www.wikidata.org/entity/Q451660	Beatrice Tinsley	https://ca.wikipedia.org/wiki/Beatrice_Tinsley
http://www.wikidata.org/entity/Q445596	Jill Tarter	https://ca.wikipedia.org/wiki/Jill_Tarter
http://www.wikidata.org/entity/Q463348	Margaret Turnbull	https://ca.wikipedia.org/wiki/Margaret_Turnbull
http://www.wikidata.org/entity/Q456119	Debra Fischer	https://ca.wikipedia.org/wiki/Debra_Fischer
http://www.wikidata.org/entity/Q466779	Elisabeth Hevelius	https://ca.wikipedia.org/wiki/Elisabeth_Hevelius
http://www.wikidata.org/entity/Q42862078	Paloma Escudero	https://ca.wikipedia.org/wiki/Paloma_Escudero
http://www.wikidata.org/entity/Q42602880	Christine Nyatanyi	https://ca.wikipedia.org/wiki/Christine_Nyatanyi
http://www.wikidata.org/entity/Q54833955	Reyes Maroto	https://ca.wikipedia.org/wiki/Reyes_Maroto_Illera
http://www.wikidata.org/entity/Q21340792	Isabella Preston	https://ca.wikipedia.org/wiki/Isabella_Preston
http://www.wikidata.org/entity/Q4814829	Cornelia Clapp	https://ca.wikipedia.org/wiki/Cornelia_Clapp
http://www.wikidata.org/entity/Q1897148	Marie-Jeanne de Lalande	https://ca.wikipedia.org/wiki/Am%C3%A9lie_Harlay
http://www.wikidata.org/entity/Q1895764	Maria Clara Eimmart	https://ca.wikipedia.org/wiki/Maria_Clara_Eimmart
http://www.wikidata.org/entity/Q21339702	Ana Crespo	https://ca.wikipedia.org/wiki/Ana_Mar%C3%ADa_Crespo_de_Las_Casas
http://www.wikidata.org/entity/Q434180	Henriette d'Angeville	https://ca.wikipedia.org/wiki/Henriette_d%27Angeville
http://www.wikidata.org/entity/Q212659	Monica Lewinsky	https://ca.wikipedia.org/wiki/Monica_Lewinsky
http://www.wikidata.org/entity/Q17517008	Hope Black	https://ca.wikipedia.org/wiki/Hope_Black
http://www.wikidata.org/entity/Q2498733	Elena V. Pitjeva	https://ca.wikipedia.org/wiki/Yelena_Pitieva
http://www.wikidata.org/entity/Q2519972	Odette Bancilhon	https://ca.wikipedia.org/wiki/Odette_Bancilhon
http://www.wikidata.org/entity/Q23968788	Montserrat Ubach	https://ca.wikipedia.org/wiki/Montserrat_Ubach_Tarr%C3%A9s
http://www.wikidata.org/entity/Q64424584	Rocío Albert López-Ibor	https://ca.wikipedia.org/wiki/Roc%C3%ADo_Albert_L%C3%B3pez-Ibor
http://www.wikidata.org/entity/Q21394397	Vera Lúcia Gomes-Klein	https://ca.wikipedia.org/wiki/Vera_L%C3%BAcia_Gomes-Klein
http://www.wikidata.org/entity/Q61861904	Teresa Garcia-Milà i Lloveras	https://ca.wikipedia.org/wiki/Teresa_Garcia-Mil%C3%A0_i_Lloveras
http://www.wikidata.org/entity/Q3051196	Elizabeth Brown	https://ca.wikipedia.org/wiki/Elizabeth_Brown_(astr%C3%B2noma)
http://www.wikidata.org/entity/Q3086447	Françoise Combes	https://ca.wikipedia.org/wiki/Fran%C3%A7oise_Combes
http://www.wikidata.org/entity/Q2978393	Claudia Alexander	https://ca.wikipedia.org/wiki/Claudia_Alexander
http://www.wikidata.org/entity/Q3061591	Yevgenia Bugoslavskaya	https://ca.wikipedia.org/wiki/Yevgenia_Bugoslavskaya
http://www.wikidata.org/entity/Q3050710	Elena Kazimirtchak-Polonskaïa	https://ca.wikipedia.org/wiki/Ielena_Kazimirtxak-Pol%C3%B3nskaia
http://www.wikidata.org/entity/Q3819432	Pilar Ruiz-Lapuente	https://ca.wikipedia.org/wiki/Pilar_Ruiz-Lapuente
http://www.wikidata.org/entity/Q3138460	Wang Zhenyi	https://ca.wikipedia.org/wiki/Wang_Zhenyi
http://www.wikidata.org/entity/Q2616658	Jeanne Dumée	https://ca.wikipedia.org/wiki/Jeanne_Dum%C3%A9e
http://www.wikidata.org/entity/Q2646999	Caterina Scarpellini	https://ca.wikipedia.org/wiki/Caterina_Scarpellini
http://www.wikidata.org/entity/Q2826927	Agnes Mary Clerke	https://ca.wikipedia.org/wiki/Agnes_Mary_Clerke
http://www.wikidata.org/entity/Q3637698	Bella Burnasheva	https://ca.wikipedia.org/wiki/Bel%C2%B7la_Burnaixeva
